ward_id,ward_name,latitude,longitude,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,shortwave_radiation_sum,precipitation_sum
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-01-27,19.2,25.3,13.7,75,8.9,17.73,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-01-28,19.7,26.3,14.3,77,12.2,17.99,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-01-29,20.7,27.4,14.4,77,10.5,17.42,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-01-30,22.5,28.6,16.8,78,14.6,16.23,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-01-31,23.3,29.3,19.5,75,14.9,16.1,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-01,23.9,30.0,19.6,78,19.5,17.19,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-02,23.1,29.0,18.7,85,15.7,13.93,0.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-03,23.4,29.5,19.1,81,12.0,17.12,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-04,24.0,30.0,19.1,78,11.6,16.9,0.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-05,24.3,30.7,18.1,78,14.3,18.66,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-06,26.1,32.5,22.0,79,18.3,17.88,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-07,25.0,29.9,21.2,80,17.9,15.54,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-08,23.9,28.9,20.1,75,18.1,14.14,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-09,21.6,26.9,17.6,64,15.6,18.99,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-10,21.0,27.3,15.2,64,10.8,19.6,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-11,22.9,29.2,17.8,66,14.5,19.31,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-12,23.6,30.8,17.9,67,15.6,18.92,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-13,23.6,31.5,17.9,73,14.7,18.85,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-14,23.6,31.4,17.5,76,15.3,18.7,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-15,24.2,31.4,18.4,78,18.3,17.52,2.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-16,24.6,31.5,18.4,66,11.9,19.72,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-17,25.1,32.2,19.9,72,14.4,19.11,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-18,26.0,32.7,20.7,74,15.7,18.13,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-19,26.2,33.1,20.6,74,16.2,18.6,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-20,27.3,35.1,21.5,66,15.9,18.15,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-21,27.7,35.5,21.5,55,20.5,18.47,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-22,27.5,32.9,23.4,65,24.4,17.66,0.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-23,26.3,31.1,22.6,71,18.7,19.0,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-24,24.1,28.2,21.3,83,13.4,13.19,5.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-25,24.1,30.1,21.2,84,17.6,15.55,5.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-26,25.0,31.3,20.0,71,13.7,19.81,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-27,25.3,31.6,20.0,66,17.1,20.6,2.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-28,26.6,33.0,21.2,67,11.2,20.18,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-02-29,26.7,33.1,21.0,71,12.5,20.14,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-01,27.3,33.9,23.4,74,14.1,20.03,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-02,27.3,34.4,21.6,71,16.2,20.98,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-03,27.6,33.8,22.7,71,17.1,20.88,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-04,27.6,34.1,22.9,75,18.2,19.11,1.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-05,27.8,34.4,22.2,72,18.1,20.17,0.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-06,26.8,34.3,23.2,81,14.8,18.89,5.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-07,26.8,34.0,23.5,81,14.2,16.8,6.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-08,25.9,32.0,22.6,80,12.0,18.38,0.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-09,26.3,32.7,20.7,65,16.7,21.3,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-10,26.8,33.6,21.1,68,16.6,20.55,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-11,27.4,33.5,22.1,74,17.3,20.78,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-12,29.2,35.7,23.6,72,18.0,20.26,0.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-13,29.5,36.1,25.0,74,20.9,19.2,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-14,29.6,36.6,25.9,71,20.4,19.35,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-15,28.7,36.6,24.5,76,18.1,19.85,4.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-16,28.4,34.2,24.4,76,15.9,20.45,0.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-17,28.1,33.5,23.1,75,10.5,19.41,1.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-18,28.3,33.4,23.1,75,15.8,17.73,11.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-19,24.6,28.3,22.0,84,19.9,9.35,13.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-20,21.5,25.0,19.4,80,17.7,7.12,22.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-21,23.5,29.7,16.8,76,15.5,21.68,0.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-22,26.7,32.5,21.3,78,16.6,21.49,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-23,28.0,35.1,21.3,73,19.1,23.17,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-24,28.5,34.9,23.8,75,20.9,22.31,1.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-25,29.1,36.0,24.0,67,16.7,21.02,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-26,28.9,35.4,23.8,59,19.5,22.18,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-27,29.6,36.3,24.0,63,18.7,23.04,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-28,29.7,37.4,23.6,70,18.6,22.67,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-29,30.2,37.7,23.7,68,21.3,22.69,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-30,30.4,37.8,24.7,66,19.8,21.3,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-03-31,30.1,36.4,24.7,66,19.1,20.65,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-01,31.0,38.1,25.4,61,20.5,22.76,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-02,31.0,37.9,25.9,69,19.5,23.26,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-03,30.8,37.3,24.5,73,17.7,23.16,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-04,31.0,37.4,25.4,75,17.6,22.06,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-05,32.3,41.0,26.0,64,20.9,23.18,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-06,31.7,39.4,25.6,69,18.7,23.15,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-07,29.9,38.2,24.8,74,16.7,21.09,18.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-08,27.5,33.0,24.4,65,24.0,23.23,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-09,28.9,35.9,23.9,55,24.3,22.29,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-10,29.2,36.0,23.3,59,9.5,21.53,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-11,26.0,28.7,23.2,73,24.8,11.58,0.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-12,27.2,33.0,22.1,67,13.5,17.23,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-13,29.3,36.1,22.5,57,11.8,23.63,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-14,30.5,37.0,24.1,58,12.7,23.77,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-15,31.6,38.7,25.0,55,17.7,24.15,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-16,32.8,39.5,26.5,57,15.5,24.06,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-17,33.6,40.9,27.4,53,18.2,23.84,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-18,33.2,41.3,26.9,51,18.7,25.56,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-19,32.2,41.3,24.9,58,22.5,25.81,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-20,32.5,40.0,26.5,67,20.2,23.72,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-21,33.4,40.6,26.6,61,22.7,23.43,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-22,33.7,39.7,27.9,49,25.3,22.32,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-23,32.7,39.1,27.2,43,15.8,24.51,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-24,32.5,39.7,27.1,53,29.8,23.22,0.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-25,33.2,41.1,26.4,54,18.3,23.75,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-26,32.8,40.7,27.2,66,19.6,24.34,1.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-27,32.8,40.4,27.4,65,17.8,24.74,0.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-28,33.4,40.8,27.3,58,14.8,24.47,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-29,33.7,41.1,27.5,59,19.3,24.09,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-04-30,34.0,41.6,28.4,51,23.5,24.2,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-01,33.5,40.0,29.3,61,22.9,22.57,1.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-02,32.6,39.2,28.1,70,19.6,23.46,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-03,32.4,39.3,26.5,70,19.8,24.97,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-04,32.2,38.1,27.6,72,21.2,22.99,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-05,31.9,38.4,27.3,73,28.2,24.85,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-06,31.7,37.7,28.3,76,27.8,20.33,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-07,29.8,35.5,27.6,74,32.1,18.21,3.8
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-08,29.6,35.2,26.4,75,18.7,20.89,14.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-09,30.4,35.0,27.0,73,23.0,20.65,0.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-10,30.5,35.4,26.9,73,22.1,23.27,1.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-11,31.3,36.1,27.7,74,19.9,23.9,2.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-12,30.0,35.6,27.1,78,20.1,22.55,14.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-13,30.4,37.4,27.2,74,13.8,23.45,1.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-14,30.0,34.6,26.1,76,16.6,23.2,1.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-15,30.9,36.6,25.6,69,18.6,24.51,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-16,30.9,35.4,27.7,71,17.3,17.58,1.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-17,32.0,37.7,27.9,68,17.3,22.45,0.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-18,31.6,36.6,28.1,73,16.6,19.43,1.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-19,31.3,35.1,28.3,71,15.2,21.81,0.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-20,31.8,36.0,28.9,71,19.0,22.76,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-21,31.4,36.9,28.1,73,18.1,21.94,0.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-22,31.4,36.3,28.0,73,20.1,22.86,0.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-23,31.3,36.3,27.0,70,15.9,23.77,0.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-24,30.8,34.8,27.4,72,19.3,18.59,0.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-25,31.2,34.8,28.1,73,21.4,20.39,8.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-26,30.1,34.5,28.1,78,18.2,7.44,18.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-27,31.7,36.5,28.0,75,21.9,15.97,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-28,33.0,38.3,29.9,76,25.5,23.97,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-29,33.0,37.4,29.9,75,26.3,24.67,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-30,32.6,37.2,29.8,76,27.2,23.88,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-05-31,32.4,37.1,29.9,77,25.3,22.04,0.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-01,32.0,35.6,29.3,76,23.8,18.57,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-02,31.3,36.7,28.2,77,24.2,19.32,25.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-03,30.7,35.5,27.6,74,21.7,20.97,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-04,31.0,38.0,28.3,79,17.1,20.5,13.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-05,32.0,36.6,28.2,70,15.1,24.3,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-06,32.4,38.9,27.5,69,25.8,24.72,6.8
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-07,31.8,37.6,28.1,71,20.7,24.28,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-08,31.7,37.8,27.4,70,23.6,24.89,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-09,32.3,38.7,27.8,68,23.2,24.76,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-10,31.9,38.2,27.4,67,23.7,25.42,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-11,31.5,37.7,27.5,71,23.8,24.8,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-12,31.7,39.5,28.0,73,21.4,23.0,10.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-13,32.3,38.5,28.6,71,23.8,22.1,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-14,32.6,38.0,28.5,65,22.1,20.46,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-15,33.3,39.9,28.9,66,21.5,24.34,0.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-16,31.7,37.0,27.9,72,18.0,21.7,5.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-17,31.0,37.2,29.1,77,24.6,15.69,17.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-18,30.8,35.7,28.9,79,24.0,13.28,13.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-19,31.8,37.0,28.4,73,24.6,21.72,3.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-20,31.2,35.4,28.6,74,15.0,19.93,2.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-21,29.1,34.0,27.1,81,11.9,19.77,5.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-22,29.1,33.3,26.4,81,14.1,19.9,2.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-23,30.0,33.6,27.0,78,19.9,21.05,0.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-24,30.4,34.2,27.9,76,18.0,22.42,0.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-25,30.2,35.1,27.9,78,16.6,22.64,6.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-26,29.3,33.9,27.1,83,14.9,20.16,10.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-27,28.4,32.0,26.4,86,20.7,18.02,14.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-28,29.0,33.4,26.9,85,15.5,18.24,2.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-29,28.6,33.1,26.3,86,17.7,16.22,27.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-06-30,28.1,31.6,26.2,88,16.4,13.18,24.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-01,28.5,31.7,26.6,83,18.9,14.32,3.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-02,28.9,31.8,26.7,84,16.3,12.11,1.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-03,28.0,30.3,26.8,89,14.9,7.35,16.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-04,28.6,32.7,26.8,87,20.3,18.09,17.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-05,28.9,32.2,26.9,85,20.0,16.4,1.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-06,28.5,31.6,26.1,86,18.1,17.69,12.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-07,28.3,32.1,25.9,88,11.0,20.7,17.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-08,28.1,31.0,25.5,84,15.3,17.19,3.8
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-09,28.4,31.9,25.6,82,19.9,20.4,4.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-10,29.2,32.4,26.9,79,19.0,22.38,0.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-11,29.0,32.1,27.1,83,20.0,16.04,9.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-12,28.4,32.8,26.6,86,17.2,13.13,19.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-13,28.7,32.7,26.2,85,11.2,18.75,4.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-14,28.5,32.7,26.2,85,16.3,23.27,11.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-15,28.0,31.2,25.8,87,17.1,19.7,8.8
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-16,28.3,32.1,25.6,85,14.8,19.57,8.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-17,28.6,32.1,25.9,86,13.9,20.64,6.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-18,28.7,31.9,26.4,84,22.4,19.46,8.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-19,28.5,31.1,26.3,84,25.9,18.55,5.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-20,28.3,31.7,26.6,86,18.1,13.71,10.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-21,28.9,32.3,26.5,83,20.8,19.03,1.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-22,28.3,31.7,26.5,83,20.9,17.53,3.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-23,27.6,30.3,26.5,88,19.7,10.39,20.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-24,27.8,31.0,25.6,85,22.8,17.21,6.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-25,27.7,31.3,25.3,86,18.6,13.86,7.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-26,28.6,31.9,25.8,82,19.8,18.05,8.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-27,28.9,32.5,25.9,83,15.8,18.77,1.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-28,29.0,32.8,25.9,83,10.0,19.66,26.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-29,28.4,31.7,25.8,89,13.9,13.83,12.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-30,28.2,32.0,26.2,89,14.6,17.51,26.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-07-31,28.1,31.9,26.2,90,14.5,14.62,28.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-01,27.3,29.6,26.1,92,18.7,6.59,23.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-02,28.1,30.7,26.8,84,21.9,13.13,3.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-03,28.5,31.6,26.5,83,21.6,15.87,2.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-04,28.9,31.9,26.6,84,21.4,12.1,0.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-05,28.0,31.8,26.1,87,15.5,15.53,26.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-06,27.1,30.1,26.1,91,15.5,13.29,30.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-07,27.0,30.6,25.2,89,13.6,13.75,14.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-08,27.6,31.2,24.6,87,14.8,17.09,25.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-09,27.8,31.1,25.2,87,15.0,14.85,26.4
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-10,28.1,31.8,25.3,86,12.9,18.77,25.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-11,28.1,32.0,24.9,87,16.6,19.75,21.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-12,28.6,32.7,25.3,85,14.3,21.03,19.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-13,28.7,32.5,26.0,88,11.3,17.17,29.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-14,28.1,30.9,26.7,89,13.2,13.01,18.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-15,27.9,31.3,25.7,88,16.0,14.5,31.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-16,27.2,30.0,25.5,89,11.8,9.43,16.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-17,27.2,31.2,25.2,90,13.8,12.66,16.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-18,27.7,31.8,24.9,86,15.2,17.62,11.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-19,27.8,31.9,24.9,86,16.6,18.43,3.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-20,28.1,32.0,25.6,87,15.2,17.02,20.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-21,27.8,30.8,25.9,89,16.2,13.5,14.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-22,27.8,30.0,26.3,87,17.9,13.14,2.8
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-23,26.5,27.5,25.8,92,13.5,6.15,28.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-24,26.5,29.2,24.9,92,17.9,7.87,17.2
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-25,27.2,31.1,25.4,90,16.3,13.59,20.1
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-26,27.2,30.5,24.8,86,10.8,12.49,10.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-27,27.7,31.4,25.5,87,11.2,16.1,22.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-28,26.9,30.5,25.3,90,9.1,13.0,23.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-29,27.4,31.1,25.0,86,14.8,18.63,2.6
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-30,28.0,31.2,25.2,84,21.7,19.76,1.8
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-08-31,27.8,30.6,25.4,85,24.0,17.62,7.0
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-09-01,27.7,31.0,25.6,85,19.9,15.67,4.5
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-09-02,27.2,29.7,25.2,88,16.6,15.35,8.3
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-09-03,27.8,30.5,24.9,84,17.3,17.24,0.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-09-04,27.9,30.9,24.7,84,15.9,19.06,0.7
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-09-05,27.8,30.8,24.9,87,10.7,17.5,7.9
BBSR-02,Bhubaneswar Zone 02,20.355,85.818,2024-09-06,28.3,31.8,25.6,86,12.6,18.92,7.8
